iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
7,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.003525,0.0058,0.0022,0.0029,0.001232629303562105,8,0,1,0,21.038,0.967,0.038,22.043
8,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0032666666666666664,0.0042,0.0018,0.0036,0.0008894442709417554,9,0,1,0,23.297,2.491,0.042,25.83
9,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00298,0.0046,0.002,0.0029,0.0007871467461661771,10,0,1,0,25.627,1.124,0.04,26.792
10,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0030800000000000003,0.0044,0.0014,0.0032,0.000844748483277715,10,0,1,0,24.598,2.729,0.046,27.373
11,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00352,0.0052,0.0012,0.0038,0.0012073110618229254,10,0,1,0,24.379,1.353,0.044,25.775
12,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00312,0.0042,0.0014,0.0031999999999999997,0.0008953211714239756,10,0,1,0,26.17,0.844,0.037,27.052
13,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0031399999999999996,0.0046,0.0014,0.0033,0.0010772186407596186,10,0,1,0,26.428,1.143,0.041,27.612
14,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0031599999999999996,0.0042,0.0012,0.0036,0.000856971411425142,10,0,1,0,26.472,1.22,0.051,27.743
0,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0038,0.0056,0.002,0.0044,0.0013740451229854135,5,0,1,0,13.962,2.418,0.037,16.417
1,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004233333333333333,0.0052,0.002,0.0046,0.001073416145873641,6,0,1,0,15.769,1.932,0.04,17.741
2,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004228571428571428,0.0076,0.002,0.004,0.0015943778775204234,7,0,1,0,18.618,1.04,0.046,19.703
3,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0040750000000000005,0.0096,0.0014,0.0031999999999999997,0.002584448683955632,8,0,1,0,21.39,1.249,0.052,22.691
4,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0032222222222222222,0.0052,0.0018,0.0036,0.0010475132221682377,9,0,1,0,25.438,1.637,0.045,27.119
5,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0024888888888888894,0.0048,0.001,0.0028,0.001240469843284699,9,0,1,0,25.58,2.023,0.044,27.647
6,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0026400000000000004,0.0038,0.0006,0.0031000000000000003,0.0010190191362285598,10,0,1,0,31.938,1.15,0.05,33.138
7,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.002709090909090909,0.0048,0.001,0.0026,0.0010899996208961354,11,0,1,0,31.526,1.874,0.048,33.449
8,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0027833333333333334,0.0054,0.0008,0.0027,0.0012555432644432804,12,0,1,0,34.317,0.955,0.052,35.324
9,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0022615384615384615,0.0038,0.0008,0.0022,0.0010088366960464615,13,0,1,0,36.542,1.948,0.038,38.528
10,Coaxial Cables,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0017571428571428575,0.003,0.0006,0.0017000000000000001,0.0007451886488997129,14,0,1,0,39.15,1.474,0.038,40.662
